YYYY,MM,DD,hh,WD,WSPD,WVHT
2002,1,31,22,114,2.8,3.88
2002,1,31,23,175,3.9,3.41
2002,2,1,0,154,5,3.42
2002,2,1,1,136,2.9,4.07
2002,2,1,2,207,4.7,3.55
2002,2,1,3,223,4.8,4.06
2002,2,1,4,248,4.5,3.85
2002,2,1,5,285,4.3,3.4
2002,2,1,6,272,3.4,3.14
2002,2,1,7,275,2.4,3.24
2002,2,1,8,274,1.6,3.01
2002,2,1,9,218,1.8,3.54
2002,2,1,10,214,0.8,3.35
2002,2,1,11,232,4,3.34
2002,2,1,12,267,1.2,2.9
2002,2,1,13,215,4.4,3.78
2002,2,1,14,184,4,3.02
2002,2,1,15,200,4.1,3
2002,2,1,16,230,5.8,3.15
2002,2,1,17,193,3.5,2.77
2002,2,1,18,200,5.5,2.67
2002,2,1,19,182,5.7,2.68
2002,2,1,20,209,7.1,2.62
2002,2,1,21,200,6,2.77
2002,2,1,22,201,5.9,2.85
2002,2,1,23,200,5.9,2.72
2002,2,2,0,183,5.7,2.32
2002,2,2,1,190,6.1,2.32
2002,2,2,2,169,5.8,2.2
2002,2,2,3,162,7,2.27
2002,2,2,4,168,7.9,2.19
2002,2,2,5,170,6.7,2.22
2002,2,2,6,165,6.6,2.38
2002,2,2,7,135,7.4,2.29
2002,2,2,8,132,8.4,2.25
2002,2,2,9,126,9.7,2.19
2002,2,2,10,122,9.2,2.14
2002,2,2,11,118,8.9,2.06
2002,2,2,12,113,10,1.99
2002,2,2,13,115,10.9,2.06
2002,2,2,14,111,9.7,2.05
2002,2,2,15,114,11.1,2.09
2002,2,2,16,108,11.2,2
2002,2,2,17,112,11.6,1.94
2002,2,2,18,112,11.7,1.91
2002,2,2,19,113,11.3,1.95
2002,2,2,20,112,11.5,1.96
2002,2,2,21,118,11.5,2.05
2002,2,2,22,108,12.1,2.1
2002,2,2,23,113,11.8,2.34
2002,2,3,0,118,13,2.41
2002,2,3,1,120,12.5,2.64
2002,2,3,2,122,13.4,2.86
2002,2,3,3,117,13.7,2.91
2002,2,3,4,116,13.6,3.1
2002,2,3,5,125,13.6,3.48
2002,2,3,6,126,12.8,3.43
2002,2,3,7,190,8.8,3.74
2002,2,3,8,168,9.5,3.79
2002,2,3,9,201,8.6,3.92
2002,2,3,10,208,9.3,3.47
2002,2,3,11,231,8.6,3.88
2002,2,3,12,239,9.3,3.31
2002,2,3,13,249,8.4,3.25
2002,2,3,14,264,9,2.8
2002,2,3,15,259,7.3,3.05
2002,2,3,16,257,7.2,2.92
2002,2,3,17,267,6.1,2.93
2002,2,3,18,250,5.2,2.92
2002,2,3,19,214,4.6,3.06
2002,2,3,20,218,4.7,3.29
2002,2,3,21,211,6.4,3.76
2002,2,3,22,203,4.7,3.98
2002,2,3,23,185,4.6,3.64
2002,2,4,0,192,5.1,3.49
2002,2,4,1,187,4.6,3.34
2002,2,4,2,174,4.3,3.16
2002,2,4,3,153,5.4,3.08
2002,2,4,4,144,6.8,3.26
2002,2,4,5,140,6.9,2.67
2002,2,4,6,145,7.8,2.65
2002,2,4,7,122,9,2.66
2002,2,4,8,116,8.7,2.41
2002,2,4,9,111,8.9,2.37
2002,2,4,10,109,9.3,2.31
2002,2,4,11,112,9.9,2.13
2002,2,4,12,114,10.2,2.09
2002,2,4,13,113,9.9,2.2
2002,2,4,14,111,10.9,1.99
2002,2,4,15,118,11.5,2.09
2002,2,4,16,117,11.6,2.04
2002,2,4,17,111,10.4,2.12
2002,2,4,18,114,11.1,2.15
2002,2,4,19,114,10.1,2.01
2002,2,4,20,999,99,99
2002,2,4,21,117,10.6,2.26
2002,2,4,22,119,9.6,2.31
2002,2,4,23,126,8.5,2.56
2002,2,5,0,136,6.9,2.64
2002,2,5,1,123,8.2,3.18
2002,2,5,2,122,9.2,3.21
2002,2,5,3,129,8.1,3.41
2002,2,5,4,129,8.8,3.4
2002,2,5,5,122,10.2,3.52
2002,2,5,6,127,9.7,3.42
2002,2,5,7,125,11.2,3.2
2002,2,5,8,128,11.1,3.31
2002,2,5,9,125,11.3,3.38
2002,2,5,10,141,11.3,3.62
2002,2,5,11,152,12.9,3.86
2002,2,5,12,153,13.5,3.81
2002,2,5,13,157,14,3.69
2002,2,5,14,164,12.7,3.62
2002,2,5,15,170,12.9,3.98
2002,2,5,16,174,11,3.88
2002,2,5,17,224,9.5,4.34
2002,2,5,18,239,10.1,4.3
2002,2,5,19,245,8.7,4.64
2002,2,5,20,250,7.4,3.97
2002,2,5,21,255,7.7,3.99
2002,2,5,22,248,7.5,4.3
2002,2,5,23,248,6.1,3.95
2002,2,6,0,211,3.3,3.93
2002,2,6,1,194,3.9,4.32
2002,2,6,2,170,2.8,3.78
2002,2,6,3,150,3.2,3.37
2002,2,6,4,158,6.3,3.22
2002,2,6,5,142,8.3,3.29
2002,2,6,6,130,9.2,3.65
2002,2,6,7,135,9,3.68
2002,2,6,8,155,7.9,3.38
2002,2,6,9,176,10.9,3.18
2002,2,6,10,174,10.2,3.23
2002,2,6,11,158,10.8,3.21
2002,2,6,12,155,12.7,3.21
2002,2,6,13,157,13.3,3.31
2002,2,6,14,176,10.1,3.61
2002,2,6,15,180,8.6,3.63
2002,2,6,16,196,9.2,3.37
2002,2,6,17,244,8.4,3.46
2002,2,6,18,229,3.4,3.12
2002,2,6,19,128,3.8,3.08
2002,2,6,20,129,4.8,3.13
2002,2,6,21,141,5.8,3.1
2002,2,6,22,185,8.5,3.24
2002,2,6,23,177,7.8,3.52
2002,2,7,0,176,10.3,3.47
2002,2,7,1,200,12.9,3.08
2002,2,7,2,209,9.9,3
2002,2,7,3,215,9.5,3.47
2002,2,7,4,222,10.1,3.49
2002,2,7,5,209,10.5,3.43
2002,2,7,6,198,10.3,3.54
2002,2,7,7,197,9.7,3.89
2002,2,7,8,198,10,3.87
2002,2,7,9,195,10.6,3.82
2002,2,7,10,195,10.2,3.89
2002,2,7,11,190,8.8,4.62
2002,2,7,12,195,10.4,4.81
2002,2,7,13,193,9.3,4.91
2002,2,7,14,192,9.9,4.91
2002,2,7,15,190,5.6,5.67
2002,2,7,16,167,8,5.53
2002,2,7,17,174,8.1,5.04
2002,2,7,18,183,9.1,5.7
2002,2,7,19,180,9.7,5.26
2002,2,7,20,169,8.9,5.6
2002,2,7,21,186,5.6,5.2
2002,2,7,22,185,5,5.27
2002,2,7,23,131,5.5,5.4
2002,2,8,0,100,4.3,5.25
2002,2,8,1,135,5.3,4.78
2002,2,8,2,288,4.4,4.48
2002,2,8,3,281,5,4.68
2002,2,8,4,300,7.3,4.78
2002,2,8,5,252,4.9,4.27
2002,2,8,6,239,6.4,4.11
2002,2,8,7,211,5.6,4.36
2002,2,8,8,261,8,4.39
2002,2,8,9,247,5.9,3.9
2002,2,8,10,259,7.3,3.63
2002,2,8,11,248,8.1,4.05
2002,2,8,12,263,8.9,3.64
2002,2,8,13,265,9.3,3.63
2002,2,8,14,268,11,3.52
2002,2,8,15,270,10.2,3.63
2002,2,8,16,267,9.9,3.49
2002,2,8,17,262,8.3,3.45
2002,2,8,18,267,10.4,3.48
2002,2,8,19,262,8.7,3.22
2002,2,8,20,262,8.6,3.58
2002,2,8,21,266,7.6,3.29
2002,2,8,22,264,6.6,3.25
2002,2,8,23,260,6.3,3.2
2002,2,9,0,251,5.5,3.12
2002,2,9,1,250,3.6,3.37
2002,2,9,2,238,3.3,3.15
2002,2,9,3,249,4.4,3.21
2002,2,9,4,218,3.9,3.39
2002,2,9,5,170,4.8,3.51
2002,2,9,6,156,4.2,3.22
2002,2,9,7,149,5.2,3.18
2002,2,9,8,132,5.7,3.08
2002,2,9,9,125,8.2,2.68
2002,2,9,10,123,8.6,2.54
2002,2,9,11,110,9.3,2.47
2002,2,9,12,121,7.8,2.39
2002,2,9,13,108,9.1,2.34
2002,2,9,14,104,10.8,2.41
2002,2,9,15,108,11.8,2.37
2002,2,9,16,108,11.1,2.23
2002,2,9,17,110,12.3,2.23
2002,2,9,18,999,99,99
2002,2,9,19,116,11.8,99
2002,2,9,20,999,99,99
2002,2,9,21,114,11.1,99
2002,2,9,22,115,9.9,99
2002,2,9,23,115,9.3,99
2002,2,10,0,115,8.7,99
2002,2,10,1,999,99,99
2002,2,10,2,999,99,99
2002,2,10,3,115,9.4,99
2002,2,10,4,999,99,1.56
2002,2,10,5,123,7.6,99
2002,2,10,6,126,8.1,99
2002,2,10,7,129,7.9,1.85
2002,2,10,8,132,7.6,99
2002,2,10,9,999,99,99
2002,2,10,10,135,6.5,99
2002,2,10,11,132,7.1,99
2002,2,10,12,138,5.9,99
2002,2,10,13,999,99,99
2002,2,10,14,131,9.6,99
2002,2,10,15,999,99,99
2002,2,10,16,999,99,99
2002,2,10,17,999,99,99
2002,2,10,18,999,99,99
2002,2,10,19,999,99,99
2002,2,10,20,999,99,99
2002,2,10,21,999,99,99
2002,2,10,22,282,11.1,99
2002,2,10,23,278,7.5,99
2002,2,11,0,278,7.7,99
2002,2,11,1,270,8.5,99
2002,2,11,2,999,99,99
2002,2,11,3,273,9,99
2002,2,11,4,242,5.5,99
2002,2,11,5,999,99,99
2002,2,11,6,278,11,99
2002,2,11,7,999,99,99
2002,2,11,8,999,99,99
2002,2,11,9,999,99,99
2002,2,11,10,999,99,99
2002,2,11,11,999,99,99
2002,2,11,12,297,7.4,99
2002,2,11,13,999,99,99
2002,2,11,14,315,6.9,99
2002,2,11,15,999,99,99
2002,2,11,16,999,99,99
2002,2,11,17,42,2.9,99
2002,2,11,18,999,99,99
2002,2,11,19,17,3.4,99
2002,2,11,20,357,3.4,99
2002,2,11,21,357,3.9,99
2002,2,11,22,999,99,99
2002,2,11,23,354,4.6,3.82
2002,2,12,0,352,5.4,99
2002,2,12,1,999,99,99
2002,2,12,2,347,6.3,99
2002,2,12,3,352,7.2,99
2002,2,12,4,355,7.2,3.97
2002,2,12,5,2,6.3,99
2002,2,12,6,999,99,99
2002,2,12,7,999,99,99
2002,2,12,8,99,0.2,99
2002,2,12,9,999,99,99
2002,2,12,10,3,2.4,2.7
2002,2,12,11,83,3,99
2002,2,12,12,125,3.2,99
2002,2,12,13,999,99,99
2002,2,12,14,999,99,99
2002,2,12,15,101,3.5,99
2002,2,12,16,105,2.8,99
2002,2,12,17,999,99,99
2002,2,12,18,42,1.7,99
2002,2,12,19,43,1.6,99
2002,2,12,20,42,2.7,99
2002,2,12,21,25,2.7,1.95
2002,2,12,22,42,4.5,99
2002,2,12,23,355,3.3,99
2002,2,13,0,348,3.7,99
2002,2,13,1,345,4.6,99
2002,2,13,2,325,5.2,99
2002,2,13,3,325,5.4,99
2002,2,13,4,331,5.7,99
2002,2,13,5,343,4.9,99
2002,2,13,6,326,6.4,99
2002,2,13,7,999,99,99
2002,2,13,8,999,99,99
2002,2,13,9,337,9.1,99
2002,2,13,10,999,99,99
2002,2,13,11,346,7.3,99
2002,2,13,12,334,9,99
2002,2,13,13,999,99,99
2002,2,13,14,999,99,99
2002,2,13,15,325,9.1,99
2002,2,13,16,319,8.8,99
2002,2,13,17,320,8.1,99
2002,2,13,18,999,99,99
2002,2,13,19,999,99,99
2002,2,13,20,318,7.2,99
2002,2,13,21,312,8.3,99
2002,2,13,22,320,8.8,99
2002,2,13,23,322,9.4,99
2002,2,14,0,999,99,99
2002,2,14,1,999,99,99
2002,2,14,2,316,8.5,99
2002,2,14,3,999,99,99
2002,2,14,4,322,7.1,99
2002,2,14,5,999,99,99
2002,2,14,6,329,5.4,99
2002,2,14,7,332,4.6,99
2002,2,14,8,326,3.9,99
2002,2,14,9,999,99,99
2002,2,14,10,999,99,99
2002,2,14,11,334,2.1,99
2002,2,14,12,999,99,99
2002,2,14,13,83,2.5,99
2002,2,14,14,91,2.6,3.03
2002,2,14,15,999,99,99
2002,2,14,16,119,0.8,3.36
2002,2,14,17,249,0.2,3.01
2002,2,14,18,78,1.4,99
2002,2,14,19,107,2.1,99
2002,2,14,20,112,1.6,2.83
2002,2,14,21,96,1.3,2.97
2002,2,14,22,150,1.1,99
2002,2,14,23,999,99,99
2002,2,15,0,999,99,99
2002,2,15,1,6,4.2,99
2002,2,15,2,17,4.7,2.11
2002,2,15,3,25,4.9,99
2002,2,15,4,49,4.8,99
2002,2,15,5,84,2.9,99
2002,2,15,6,115,6.6,99
2002,2,15,7,101,8,99
2002,2,15,8,76,7.3,99
2002,2,15,9,72,4.8,99
2002,2,15,10,49,4.8,99
2002,2,15,11,68,5,99
2002,2,15,12,68,2.5,99
2002,2,15,13,999,99,99
2002,2,15,14,99,4.7,99
2002,2,15,15,91,5.7,99
2002,2,15,16,113,3,99
2002,2,15,17,84,4.4,99
2002,2,15,18,104,8.9,99
2002,2,15,19,108,7.7,99
2002,2,15,20,119,7.6,2.39
2002,2,15,21,999,99,99
2002,2,15,22,999,99,99
2002,2,15,23,136,6.8,99
2002,2,16,0,163,5.4,99
2002,2,16,1,159,6,2.51
2002,2,16,2,151,6.7,99
2002,2,16,3,149,6.3,99
2002,2,16,4,167,6.6,99
2002,2,16,5,132,4.3,99
2002,2,16,6,128,5.9,99
2002,2,16,7,108,5.5,99
2002,2,16,8,116,4.6,99
2002,2,16,9,999,99,99
2002,2,16,10,999,99,99
2002,2,16,11,999,99,99
2002,2,16,12,123,5.8,99
2002,2,16,13,999,99,99
2002,2,16,14,999,99,99
2002,2,16,15,999,99,99
2002,2,16,16,131,8.5,99
2002,2,16,17,108,9.7,99
2002,2,16,18,107,8.8,99
2002,2,16,19,106,9,99
2002,2,16,20,113,9.4,99
2002,2,16,21,120,9.5,99
2002,2,16,22,999,99,99
2002,2,16,23,999,99,99
2002,2,17,0,129,7.6,99
2002,2,17,1,118,6.9,2.74
2002,2,17,2,111,7.2,2.76
2002,2,17,3,111,7.2,99
2002,2,17,4,999,99,99
2002,2,17,5,117,6.2,99
2002,2,17,6,120,5.9,99
2002,2,17,7,123,5.8,99
2002,2,17,8,132,5.1,3.04
2002,2,17,9,133,4.2,99
2002,2,17,10,999,99,99
2002,2,17,11,133,4.3,99
2002,2,17,12,144,3.9,99
2002,2,17,13,156,4.1,2.99
2002,2,17,14,207,2.5,3
2002,2,17,15,216,3.4,99
2002,2,17,16,999,99,99
2002,2,17,17,999,99,99
2002,2,17,18,193,3.4,99
2002,2,17,19,999,99,99
2002,2,17,20,224,4,99
2002,2,17,21,999,99,99
2002,2,17,22,999,99,99
2002,2,17,23,999,99,99
2002,2,18,0,249,4,99
2002,2,18,1,299,6,99
2002,2,18,2,999,99,99
2002,2,18,3,327,2.7,99
2002,2,18,4,298,4.1,99
2002,2,18,5,291,6.4,99
2002,2,18,6,999,99,99
2002,2,18,7,332,3.9,99
2002,2,18,8,298,2,99
2002,2,18,9,999,99,99
2002,2,18,10,39,1,99
2002,2,18,11,999,99,99
2002,2,18,12,91,2.5,99
2002,2,18,13,109,3.2,99
2002,2,18,14,143,2.6,99
2002,2,18,15,999,99,99
2002,2,18,16,142,4.4,99
2002,2,18,17,125,7.9,2.11
2002,2,18,18,121,9.3,99
2002,2,18,19,130,10.2,99
2002,2,18,20,128,10.6,99
2002,2,18,21,128,10.3,99
2002,2,18,22,132,11,99
2002,2,18,23,141,12.8,99
2002,2,19,0,999,99,99
2002,2,19,1,999,99,99
2002,2,19,2,154,15.6,99
2002,2,19,3,999,99,99
2002,2,19,4,149,17.8,99
2002,2,19,5,151,16.2,99
2002,2,19,6,999,99,99
2002,2,19,7,999,99,99
2002,2,19,8,999,99,99
2002,2,19,9,999,99,99
2002,2,19,10,999,99,99
2002,2,19,11,999,99,99
2002,2,19,12,201,12.1,99
2002,2,19,13,999,99,99
2002,2,19,14,999,99,99
2002,2,19,15,218,10.9,99
2002,2,19,16,999,99,99
2002,2,19,17,999,99,99
2002,2,19,18,999,99,99
2002,2,19,19,999,99,99
2002,2,19,20,247,9.4,99
2002,2,19,21,999,99,99
2002,2,19,22,999,99,99
2002,2,19,23,999,99,99
2002,2,20,0,999,99,99
2002,2,20,1,269,5.8,99
2002,2,20,2,999,99,99
2002,2,20,3,999,99,99
2002,2,20,4,256,4.2,99
2002,2,20,5,999,99,99
2002,2,20,6,322,3.1,99
2002,2,20,7,277,0.8,99
2002,2,20,8,202,0.5,99
2002,2,20,9,999,99,99
2002,2,20,10,115,0.8,4.26
2002,2,20,11,73,2.1,4.02
2002,2,20,12,999,99,99
2002,2,20,13,79,3.5,3.77
2002,2,20,14,119,4.5,99
2002,2,20,15,118,2.2,99
2002,2,20,16,116,2.6,99
2002,2,20,17,999,99,99
2002,2,20,18,122,5.5,99
2002,2,20,19,134,4.3,99
2002,2,20,20,128,4.1,99
2002,2,20,21,999,99,99
2002,2,20,22,129,3.9,99
2002,2,20,23,130,2.8,99
2002,2,21,0,111,2.2,2.76
2002,2,21,1,70,2.6,99
2002,2,21,2,59,4,2.42
2002,2,21,3,71,4.2,99
2002,2,21,4,108,7,99
2002,2,21,5,999,99,99
2002,2,21,6,111,10.4,99
2002,2,21,7,103,10.9,99
2002,2,21,8,102,11.5,99
2002,2,21,9,112,12.7,99
2002,2,21,10,118,12.5,99
2002,2,21,11,141,10.7,99
2002,6,26,19,277,0.4,1.65
2002,6,26,20,225,1.6,1.69
2002,6,26,21,253,4.4,1.86
2002,6,26,22,258,5.8,1.62
2002,6,26,23,265,3.6,1.67
2002,6,27,0,273,3.4,1.71
2002,6,27,1,272,2.3,1.71
2002,6,27,2,267,2.2,1.78
2002,6,27,3,225,0.8,1.72
2002,6,27,4,247,2.4,1.75
2002,6,27,5,172,1.2,1.69
2002,6,27,6,177,2.1,1.72
2002,6,27,7,187,2.8,1.69
2002,6,27,8,192,3.2,1.67
2002,6,27,9,175,3.2,1.9
2002,6,27,10,177,3.5,1.99
2002,6,27,11,180,3.7,1.87
2002,6,27,12,226,2.7,1.89
2002,6,27,13,273,3.3,1.75
2002,6,27,14,319,6.2,1.61
2002,6,27,15,319,6.2,1.72
2002,6,27,16,312,5.9,1.7
2002,6,27,17,311,5.5,1.75
2002,6,27,18,329,4.3,1.87
2002,6,27,19,304,3.5,1.75
2002,6,27,20,325,3.9,1.75
2002,6,27,21,327,3.2,1.86
2002,6,27,22,307,3.4,1.82
2002,6,27,23,279,3.6,1.83
2002,6,28,0,286,2.1,1.85
2002,6,28,1,246,2.3,1.51
2002,6,28,2,267,1.7,1.65
2002,6,28,3,243,1.4,1.53
2002,6,28,4,234,0.7,1.49
2002,6,28,5,207,2.4,1.65
2002,6,28,6,206,4,1.39
2002,6,28,7,176,3.7,1.32
2002,6,28,8,164,5.5,1.4
2002,6,28,9,151,6,1.4
2002,6,28,10,141,5.9,1.22
2002,6,28,11,135,7.5,1.35
2002,6,28,12,131,7.5,1.44
2002,6,28,13,148,8.6,1.52
2002,6,28,14,135,9.5,1.52
2002,6,28,15,131,8.6,1.66
2002,6,28,16,141,11.7,1.88
2002,6,28,17,134,12.4,2.04
2002,6,28,18,131,13.1,2.24
2002,6,28,19,131,12.9,2.34
2002,6,28,20,143,13.6,2.77
2002,6,28,21,150,13.2,3.13
2002,6,28,22,152,13.4,3.17
2002,6,28,23,160,13.2,3.59
2002,6,29,0,165,12.5,3.36
2002,6,29,1,170,11.5,3.65
2002,6,29,2,177,9.1,3.41
2002,6,29,3,211,8.4,2.96
2002,6,29,4,199,4.1,3.25
2002,6,29,5,195,3.6,3.39
2002,6,29,6,202,4.1,3.45
2002,6,29,7,251,5.1,3.17
2002,6,29,8,245,4.1,3.32
2002,6,29,9,251,4.6,2.69
2002,6,29,10,236,3.9,2.83
2002,6,29,11,240,3.6,2.92
2002,6,29,12,225,3.6,2.71
2002,6,29,13,212,3.1,2.85
2002,6,29,14,200,5.9,2.77
2002,6,29,15,202,4.1,2.65
2002,6,29,16,257,4.4,2.53
2002,6,29,17,207,3.3,2.71
2002,6,29,18,197,3.2,2.41
2002,6,29,19,173,2.9,2.76
2002,6,29,20,166,3.5,2.8
2002,6,29,21,172,3.6,2.78
2002,6,29,22,162,4,2.88
2002,6,29,23,177,3.8,2.63
2002,6,30,0,176,3.1,2.76
2002,6,30,1,184,3.6,2.47
2002,6,30,2,180,2.8,2.49
2002,6,30,3,187,2.8,2.64
2002,6,30,4,205,2.3,2.45
2002,6,30,5,217,1.5,2.49
2002,6,30,6,197,1.9,2.58
2002,6,30,7,216,1.6,2.55
2002,6,30,8,186,1.8,2.53
2002,6,30,9,162,1.4,2.53
2002,6,30,10,160,1.7,2.68
2002,6,30,11,183,2.6,2.8
2002,6,30,12,175,2.3,2.31
2002,6,30,13,206,3.9,2.27
2002,6,30,14,110,1.1,2.33
2002,6,30,15,168,1.1,2
2002,6,30,16,148,1.4,2.09
2002,6,30,17,152,2,2.27
2002,6,30,18,166,2.5,2.05
2002,6,30,19,282,3.4,2.06
2002,6,30,20,270,3.6,2.15
2002,6,30,21,263,2.4,2.23
2002,6,30,22,228,4,2.24
2002,6,30,23,257,3.7,2.14
2002,7,1,0,273,3.6,2.22
2002,7,1,1,290,3.3,2.27
2002,7,1,2,324,3.5,2.18
2002,7,1,3,321,3.6,1.99
2002,7,1,4,324,4.9,2.12
2002,7,1,5,327,4.3,1.86
2002,7,1,6,329,4.8,2.18
2002,7,1,7,322,3.5,1.96
2002,7,1,8,318,5.2,2.1
2002,7,1,9,331,5,1.86
2002,7,1,10,328,4.9,1.76
2002,7,1,11,320,4.2,1.63
2002,7,1,12,318,6,1.67
2002,7,1,13,331,5.9,1.61
2002,7,1,14,341,5.2,1.7
2002,7,1,15,331,5.7,1.81
2002,7,1,16,337,4.9,1.78
2002,7,1,17,341,4.4,1.93
2002,7,1,18,340,3.6,1.82
2002,7,1,19,321,2.8,1.72
2002,7,1,20,313,3.9,1.82
2002,7,1,21,309,3.8,1.8
2002,7,1,22,319,4.4,1.81
2002,7,1,23,306,4.8,1.7
2002,7,2,0,312,4.7,1.37
2002,7,2,1,308,5.4,1.59
2002,7,2,2,318,5.9,1.43
2002,7,2,3,316,6.7,1.51
2002,7,2,4,316,6.5,1.57
2002,7,2,5,314,6,1.69
2002,7,2,6,322,6.4,1.72
2002,7,2,7,325,6.7,1.58
2002,7,2,8,328,6.8,1.62
2002,7,2,9,340,6.5,1.46
2002,7,2,10,334,5.8,1.43
2002,7,2,11,335,6.2,1.53
2002,7,2,12,340,6.1,1.43
2002,7,2,13,340,5.9,1.45
2002,7,2,14,345,5.6,1.39
2002,7,2,15,347,5.7,1.49
2002,7,2,16,343,5.4,1.43
2002,7,2,17,344,5.6,1.35
2002,7,2,18,336,5.3,1.42
2002,7,2,19,322,6.2,1.17
2002,7,2,20,333,6.5,1.34
2002,7,2,21,329,6.1,1.19
2002,7,2,22,318,6.6,1.14
2002,7,2,23,316,6.7,1.14
2002,7,3,0,320,7.5,1.22
2002,7,3,1,309,8.3,1.33
2002,7,3,2,316,8.5,1.25
2002,7,3,3,320,7.4,1.42
2002,7,3,4,317,7.8,1.32
2002,7,3,5,318,7.1,1.37
2002,7,3,6,324,7.3,1.34
2002,7,3,7,326,8,1.23
2002,7,3,8,318,7.4,1.26
2002,7,3,9,327,7.5,1.29
2002,7,3,10,325,6.9,1.24
2002,7,3,11,323,6,1.23
2002,7,3,12,315,5.7,1.21
2002,7,3,13,310,5.3,1.26
2002,7,3,14,310,4.1,1.19
2002,7,3,15,305,3,1.26
2002,7,3,16,269,2.2,1.28
2002,7,3,17,263,1.7,1.23
2002,7,3,18,218,1.3,1.23
2002,7,3,19,233,5.7,1.28
2002,7,3,20,221,7.6,1.27
2002,7,3,21,205,5.6,1.23
2002,7,3,22,243,4.5,1.2
2002,7,3,23,216,3.1,1.16
2002,7,4,0,232,3.2,1.17
2002,7,4,1,247,3.1,1.14
2002,7,4,2,275,2.5,1.11
2002,7,4,3,280,3.5,1
2002,7,4,4,269,2.6,1.02
2002,7,4,5,257,3.1,1
2002,7,4,6,257,2.8,1.07
2002,7,4,7,255,3,0.98
2002,7,4,8,251,3.5,1
2002,7,4,9,265,3.2,1.13
2002,7,4,10,238,2.8,1.07
2002,7,4,11,228,3.7,1.1
2002,7,4,12,215,4,1.12
2002,7,4,13,233,3.5,1.18
2002,7,4,14,217,3.8,1.13
2002,7,4,15,186,3.9,1.16
2002,7,4,16,185,3.1,1.17
2002,7,4,17,174,3.4,1.16
2002,7,4,18,183,6.7,1.02
2002,7,4,19,173,4.2,1.03
2002,7,4,20,183,4.3,0.96
2002,7,4,21,202,5.1,1.01
2002,7,4,22,202,4.7,1.04
2002,7,4,23,194,3.7,1.06
2002,7,5,0,201,3.2,1.07
2002,7,5,1,269,2.5,1.06
2002,7,5,2,299,2.9,1.16
2002,7,5,3,324,3.3,1.05
2002,7,5,4,340,2.8,1.18
2002,7,5,5,343,2.5,1.14
2002,7,5,6,341,3.5,1.1
2002,7,5,7,358,3.2,0.99
2002,7,5,8,6,3.9,1.05
2002,7,5,9,355,3.9,0.97
2002,7,5,10,7,3.8,0.96
2002,7,5,11,11,4.7,0.91
2002,7,5,12,19,4.8,0.96
2002,7,5,13,31,3.7,0.93
2002,7,5,14,44,3.5,0.94
2002,7,5,15,61,3.2,0.94
2002,7,5,16,25,2.5,0.89
2002,7,5,17,6,2.7,0.89
2002,7,5,18,344,3.8,0.94
2002,7,5,19,338,5.1,0.96
2002,7,5,20,331,6.1,0.98
2002,7,5,21,326,6.6,0.94
2002,7,5,22,325,6.9,1.05
2002,7,5,23,325,7.7,1.05
2002,7,6,0,325,9,1.11
2002,7,6,1,327,10.2,1.2
2002,7,6,2,329,9.7,1.27
2002,7,6,3,327,9.6,1.48
2002,7,6,4,330,8.7,1.5
2002,7,6,5,332,8.7,1.49
2002,7,6,6,331,8.4,1.38
2002,7,6,7,333,7.8,1.29
2002,7,6,8,335,6.8,1.22
2002,7,6,9,338,5.2,1.07
2002,7,6,10,337,4,1.03
2002,7,6,11,322,3.9,1.01
2002,7,6,12,329,2.5,1.05
2002,7,6,13,347,1.2,1.03
2002,7,6,14,331,1.2,1.01
2002,7,6,15,280,0.4,1.05
2002,7,6,16,278,0.7,0.98
2002,7,6,17,274,0.9,0.93
2002,7,6,18,322,0.3,0.92
2002,7,6,19,296,0.2,0.86
2002,7,6,20,325,1.8,0.79
2002,7,6,21,323,1.4,0.72
2002,7,6,22,316,3.1,0.73
2002,7,6,23,318,3.8,0.71
2002,7,7,0,327,4.2,0.67
2002,7,7,1,335,4.3,0.7
2002,7,7,2,320,3.9,0.76
2002,7,7,3,322,4.2,0.79
2002,7,7,4,326,3.8,0.8
2002,7,7,5,327,3.9,0.81
2002,7,7,6,321,3.5,0.89
2002,7,7,7,305,3.7,0.88
2002,7,7,8,300,3.4,0.86
2002,7,7,9,305,2.5,0.8
2002,7,7,10,304,3.2,0.8
2002,7,7,11,298,3.1,0.82
2002,7,7,12,289,2.7,0.77
2002,7,7,13,318,3.2,0.78
2002,7,7,14,342,1.4,0.74
2002,7,7,15,337,3,0.73
2002,7,7,16,329,2,0.66
2002,7,7,17,5,1.2,0.71
2002,7,7,18,303,2.3,0.73
2002,7,7,19,313,3.3,0.8
2002,7,7,20,309,3.7,0.77
2002,7,7,21,304,2.6,0.75
2002,7,7,22,274,3.7,0.75
2002,7,7,23,283,3.6,0.78
2002,7,8,0,289,4.6,0.82
2002,7,8,1,340,3,0.8
2002,7,8,2,322,1.8,0.92
2002,7,8,3,338,1.6,0.96
2002,7,8,4,336,1.9,0.92
2002,7,8,5,54,0.8,1.01
2002,7,8,6,217,0.3,0.96
2002,7,8,7,167,1.3,0.79
2002,7,8,8,245,2.1,0.81
2002,7,8,9,289,0.8,0.76
2002,7,8,10,242,0.5,0.77
2002,7,8,11,183,0.9,0.71
2002,7,8,12,194,2,0.71
2002,7,8,13,217,1.7,0.74
2002,7,8,14,241,3.8,0.75
2002,7,8,15,267,3.7,0.77
